record_id,tier,source,name,state,county,capacity_mw,opposed_flag,lifecycle_outcome,origin_date,origin_precision,end_date,end_kind,span_days,event_observed,source_url
prj_229,internal,proposals_opposed,Pennhurst Data Center,PA,chester,,yes,blocked_confirmed,2025-10-01,month,2026-05-21,decision_verified,232,1,
prj_230,internal,proposals_unopposed,Conshohocken Data Center,PA,bucks,,no,pending,2025-10-01,month,2026-05-09,censored_pending,220,0,
prj_231,internal,proposals_unopposed,Storage Data Center Project,PA,tioga,,no,pending,2025-11-01,month,2025-12-16,censored_pending,45,0,
prj_232,internal,proposals_opposed,Dickson City Data Centers,PA,lackawanna,,yes,blocked_confirmed,2025-11-01,month,2026-05-22,decided_undated,202,0,
prj_233,internal,proposals_unopposed,West Hazleton Data Center,PA,luzerne,,no,pending,2025-09-01,month,2025-12-22,censored_pending,112,0,
prj_234,internal,proposals_unopposed,Sugarloaf Township Data Center,PA,luzerne,,no,pending,2025-07-01,month,2026-04-22,censored_pending,295,0,
prj_235,internal,proposals_opposed,Linfield Data Center,PA,montgomery,,yes,pending,2026-01-01,month,2026-04-19,censored_pending,108,0,
prj_237,internal,proposals_opposed,Ransom Township Data Center,PA,lackawanna,,yes,blocked_confirmed,2025-12-01,month,2026-01-20,decision_verified,50,1,
prj_238,internal,proposals_opposed,Atlas Industrial / South Whitehall Township Hyperscale Data Center Campus,PA,lehigh,,yes,pending,2025-12-01,month,2026-04-22,censored_pending,142,0,
prj_239,internal,proposals_unopposed,Smithfield Gateway Project,PA,monroe,,no,pending,2025-11-01,month,2026-01-02,censored_pending,62,0,
prj_240,internal,proposals_opposed,Project Phoenix,PA,beaver,3600.0,yes,advanced_confirmed,2025-07-01,month,2026-04-22,decided_undated,295,0,
prj_242,internal,proposals_unopposed,Limerick / Project Laurel Data Center,PA,montgomery,750.0,no,pending,2026-01-01,month,2026-05-07,censored_pending,126,0,
prj_243,internal,proposals_unopposed,Peach Bottom Data Center,PA,york,,no,pending,2025-07-01,month,2026-03-20,censored_pending,262,0,
prj_244,internal,proposals_opposed,NorthPoint Spring Mountain Data Center,PA,carbon,,yes,pending,2025-08-01,month,2026-04-15,censored_pending,257,0,
prj_245,internal,proposals_opposed,Penn Forest Township Data Center,PA,carbon,,yes,pending,2025-12-01,month,2026-03-04,censored_pending,93,0,
prj_246,internal,proposals_opposed,Tobyhanna Township / Blakeslee Data Center,PA,monroe,,yes,pending,2025-12-01,month,2026-01-18,censored_pending,48,0,
prj_247,internal,proposals_opposed,Talen Energy Rezone Request for Possible Data Center in Montour County,PA,montour,,yes,blocked_confirmed,2025-01-01,day,2026-02-10,decision_verified,405,1,
prj_249,internal,proposals_opposed,Dorrance Township Data Center Zoning Ordinance Challenge,PA,luzerne,,yes,pending,2025-01-01,day,2026-01-30,censored_pending,394,0,
prj_250,internal,proposals_unopposed,Project Green Mountain,PA,lackawanna,,no,pending,2026-01-01,month,2026-07-14,censored_pending,194,0,
prj_251,internal,proposals_unopposed,East Manchester Farmland to Data Center Initiative Interest,PA,york,,no,pending,2025-12-01,month,2026-04-11,censored_pending,131,0,
prj_252,internal,proposals_opposed,Conewago Township Data Center Land Considerations,PA,york,,yes,pending,2025-10-01,month,2026-04-13,censored_pending,194,0,
prj_253,internal,proposals_unopposed,Briar Creek Township Data Center Zoning Overlay,PA,columbia,,no,pending,2026-02-01,month,2026-04-28,censored_pending,86,0,
prj_254,internal,proposals_unopposed,South Hanover Township Data Center,PA,dauphin,,no,pending,2025-02-01,month,2026-06-24,censored_pending,508,0,
prj_256,internal,proposals_opposed,Sellersville / West Rockhill Township Data Center,PA,bucks,,yes,pending,2026-02-01,month,2026-04-18,censored_pending,76,0,
prj_257,internal,proposals_unopposed,Iron City No. 1 Power Generator and Compute Center,PA,clearfield,,no,pending,2026-02-01,month,2026-03-17,censored_pending,44,0,
prj_258,internal,proposals_opposed,North Coventry Township Data Center,PA,chester,,yes,blocked_confirmed,2026-02-01,month,2026-02-23,decision_verified,22,1,
prj_259,internal,proposals_unopposed,Prologis Warehouse Data Center,PA,northampton,,no,pending,2026-03-01,month,2026-03-27,censored_pending,26,0,
prj_260,internal,proposals_opposed,Switch Data Center at Former Pitt Race Complex,PA,beaver,,yes,pending,2025-08-01,month,2026-07-01,censored_pending,334,0,
prj_261,internal,proposals_opposed,Allenwood Data Center,PA,union,300.0,yes,pending,2026-03-01,month,2026-06-10,censored_pending,101,0,
prj_263,internal,proposals_opposed,Starpointe Data Center Project,PA,washington,,yes,pending,2026-01-01,day,2029-03-30,censored_pending,1184,0,
prj_264,internal,proposals_opposed,Champion Data Center Project,PA,washington,300.0,yes,pending,2026-01-01,day,2032-03-30,censored_pending,2280,0,
prj_265,internal,proposals_opposed,South Annville Township Data Center,PA,lebanon,,yes,blocked_confirmed,2026-04-01,month,2026-05-12,decision_verified,41,1,
prj_266,internal,proposals_unopposed,Newton Township Data Center,PA,lackawanna,,no,blocked_confirmed,2026-02-01,month,2026-04-10,decided_undated,68,0,
prj_267,internal,proposals_opposed,New Castle Data Center,PA,schuylkill,,yes,pending,2025-01-01,day,2026-04-15,censored_pending,469,0,
prj_268,internal,proposals_opposed,Watts Township Data Center,PA,perry,,yes,pending,2026-03-01,month,2026-05-09,censored_pending,69,0,
prj_269,internal,proposals_opposed,Project Triboro,PA,lackawanna,,yes,pending,2026-04-01,month,2026-06-22,censored_pending,82,0,
prj_270,internal,proposals_unopposed,Linde Clinton Data Center,PA,wayne,,no,pending,2026-04-01,month,2026-04-30,censored_pending,29,0,
prj_271,internal,proposals_unopposed,East Brandywine Data Center,PA,chester,,no,pending,2026-05-01,month,2026-05-14,censored_pending,13,0,
prj_272,internal,proposals_unopposed,Renaissance Boulevard Data Center Campus,PA,montgomery,,no,pending,2026-03-01,month,2026-05-20,censored_pending,80,0,
prj_273,internal,proposals_unopposed,600 River Road Data Center,PA,montgomery,,no,pending,2026-05-01,month,2026-05-20,censored_pending,19,0,
prj_274,internal,proposals_unopposed,3200 Horizon Drive Data Center,PA,montgomery,,no,pending,2026-05-01,month,2026-05-20,censored_pending,19,0,
prj_275,internal,proposals_opposed,Smithfield Data Center,RI,providence,,yes,pending,2026-04-01,month,2026-04-25,censored_pending,24,0,
prj_276,internal,proposals_opposed,Colossus,TN,shelby,150.0,yes,advanced_confirmed,2024-01-01,day,2026-03-28,decided_undated,817,0,
prj_277,internal,proposals_opposed,Colossus 2,TN,shelby,422.0,yes,advanced_confirmed,2025-01-01,day,2026-03-28,decided_undated,451,0,
prj_278,internal,proposals_unopposed,ExoticRidge Bitcoin Mine,TN,hawkins,8.0,no,pending,2025-01-01,day,2026-04-14,censored_pending,468,0,
prj_279,internal,proposals_unopposed,CleanSpark Mountain City Bitcoin Mine,TN,johnson,30.0,no,blocked_confirmed,2025-01-01,day,2026-04-26,decided_undated,480,0,
prj_282,internal,proposals_opposed,RadiusDC Nashville I / Trinity Hills Colocation Data Center,TN,davidson,12.0,yes,advanced_confirmed,2025-09-01,month,2026-03-20,decided_undated,200,0,
prj_284,internal,proposals_unopposed,Lawrenceburg / Ethridge Data Center,TN,lawrence,,no,pending,2025-11-01,month,2026-04-27,censored_pending,177,0,
prj_285,internal,proposals_opposed,Ridgeline Facility,WV,tucker,,yes,pending,2025-08-01,month,2026-02-04,censored_pending,187,0,
prj_286,internal,proposals_opposed,"Adams Fork Harless Data Center Energy Campus, Holden",WV,logan,2500.0,yes,pending,2024-01-01,day,2026-02-04,censored_pending,765,0,
prj_287,internal,proposals_unopposed,"Adams Fork Data Center Energy Campus, Wharncliffe",WV,mingo,,no,pending,2025-01-01,day,2026-02-04,censored_pending,399,0,
prj_288,internal,proposals_unopposed,Monarch Compute Campus and Mountaineer Gigasystem,WV,mason,2000.0,no,pending,2025-01-01,day,2026-02-04,censored_pending,399,0,
prj_289,internal,proposals_unopposed,QTS Kearneysville Data Center Complex,WV,jefferson county; berkeley,,no,pending,2025-01-01,day,2026-02-04,censored_pending,399,0,
prj_290,internal,proposals_opposed,Penzance Intelligence Center,WV,berkeley,600.0,yes,pending,2026-02-01,month,2026-02-27,censored_pending,26,0,
prj_291,internal,proposals_unopposed,Google Buffalo Data Center,WV,putnam,,no,pending,2026-03-01,month,2026-03-27,censored_pending,26,0,
prj_292,internal,proposals_unopposed,Appalachian Mega Site / Hog Lick Data Center,WV,marion,200.0,no,pending,2025-01-01,day,2026-05-01,censored_pending,485,0,
prj_293,internal,proposals_unopposed,Quakertown Data Center Park,PA,bucks,1000.0,no,pending,2026-05-01,month,2026-05-23,censored_pending,22,0,
prj_294,internal,proposals_unopposed,Cumru Titus Data Center,PA,berks,200.0,no,pending,2026-05-01,month,2026-05-23,censored_pending,22,0,
prj_295,internal,proposals_unopposed,Nottingham Data Center,NH,rockingham,,no,blocked_confirmed,2026-05-01,month,2026-06-03,decided_undated,33,0,
prj_296,internal,proposals_unopposed,Andover Data Center,NJ,sussex,,no,pending,2026-05-01,month,2026-05-23,censored_pending,22,0,
prj_297,internal,proposals_opposed,Jailhouse Studios,TN,hamilton,,yes,advanced_confirmed,2026-03-01,month,2026-05-23,decided_undated,83,0,
prj_298,internal,proposals_opposed,Maysville Data Center,KY,mason,2200.0,yes,advanced_confirmed,2025-08-01,month,2026-05-22,decision_verified,294,1,
prj_299,internal,proposals_unopposed,Albany Kenwood Data Center,NY,albany,,no,pending,2026-05-01,month,2026-06-03,censored_pending,33,0,
prj_300,internal,proposals_opposed,Microsoft La Porte Data Center,IN,laporte,,yes,advanced_confirmed,2024-01-01,day,2026-06-03,decided_undated,884,0,
prj_301,internal,proposals_unopposed,JPG Data Center,IN,jefferson,,no,advanced_confirmed,2026-02-01,month,2026-06-03,decided_undated,122,0,
prj_302,internal,proposals_unopposed,Amazon Wheatfield,IN,jasper,,no,pending,2026-06-01,month,2026-06-03,censored_pending,2,0,
prj_303,internal,proposals_opposed,Granville Data Center,PA,mifflin,,yes,pending,2026-05-01,month,2026-06-03,censored_pending,33,0,
prj_304,internal,proposals_opposed,DartPoints Former Lexmark Data Center Redevelopment,KY,fayette,,yes,pending,2026-03-01,month,2026-06-04,censored_pending,95,0,
prj_305,internal,proposals_opposed,Nashville DC Blox Data Center,TN,davidson,,yes,pending,2026-05-01,month,2026-06-05,censored_pending,35,0,
prj_306,internal,proposals_opposed,Muskie Data Campus,KY,carter,,yes,pending,2026-05-01,month,2026-06-05,censored_pending,35,0,
prj_307,internal,proposals_unopposed,Muncy Data Center,PA,lycoming,,no,pending,2026-04-01,month,2026-06-10,censored_pending,70,0,
prj_308,internal,proposals_opposed,Gemini Sioux Falls Data Center,SD,minnehaha,500.0,yes,advanced_confirmed,2025-01-01,day,2026-06-10,decided_undated,525,0,
prj_309,internal,proposals_unopposed,Sequitor Edge Rapid City,SD,pennington,10.0,no,pending,2026-02-01,month,2026-06-10,censored_pending,129,0,
prj_310,internal,proposals_opposed,Polaris Forge 1,ND,dickey,400.0,yes,advanced_confirmed,2022-09-01,month,2026-06-10,decided_undated,1378,0,
prj_311,internal,proposals_opposed,Polaris Forge 2,ND,cass,1000.0,yes,advanced_confirmed,2025-08-01,month,2026-06-10,decided_undated,313,0,
prj_312,internal,proposals_opposed,Applied Digital Oliver County,ND,oliver,430.0,yes,pending,2026-02-01,month,2026-06-10,censored_pending,129,0,
prj_313,internal,proposals_unopposed,River Run Energy Center,ND,mercer,1450.0,no,pending,2025-12-01,month,2026-06-10,censored_pending,191,0,
prj_314,internal,proposals_unopposed,Project Fighting Pike,ND,williams,455.0,no,advanced_confirmed,2025-03-01,month,2026-06-10,decided_undated,466,0,
prj_315,internal,proposals_unopposed,Atlas Power Williston,ND,williams,700.0,no,advanced_confirmed,2022-01-01,day,2026-06-10,decided_undated,1621,0,
prj_316,internal,proposals_opposed,4-3 Salem Township Data Center,PA,luzerne,3500.0,yes,pending,2026-06-01,month,2026-06-15,censored_pending,14,0,
prj_317,internal,proposals_opposed,Holyoke Data Center,MA,hampden,20.0,yes,pending,2026-06-01,month,2026-06-16,censored_pending,15,0,
prj_318,internal,proposals_opposed,Project Domino,IN,boone,1000.0,yes,advanced_confirmed,2024-11-01,month,2026-06-18,decided_undated,594,0,
prj_319,internal,proposals_unopposed,Gravel Pike Data Center,PA,montgomery,,no,pending,2026-06-01,month,2026-06-20,censored_pending,19,0,
prj_320,internal,proposals_unopposed,Sharon Keel Infrastructure Data Center Expansion,PA,mercer,110.0,no,advanced_confirmed,2026-04-01,month,2026-06-23,decided_undated,83,0,
prj_321,internal,proposals_opposed,PNK Valley View Data Center,PA,lackawanna,,yes,pending,2026-07-01,month,2026-07-16,censored_pending,15,0,
prj_321,internal,proposals_opposed,Harper Road Technology Park,MO,cass,,yes,pending,2024-10-01,day,2026-07-10,censored_pending,647,0,
prj_323,internal,proposals_opposed,Meta Hyperion,LA,richland,,yes,advanced_confirmed,2024-12-01,day,2026-07-10,decided_undated,586,0,
prj_324,internal,proposals_opposed,Prado AI Industrial Campus,MS,madison,,yes,pending,2026-03-02,day,2026-07-10,censored_pending,130,0,
prj_326,internal,proposals_unopposed,Project Maize / Google Michigan City Data Center,IN,laporte,,no,advanced_confirmed,2025-01-01,day,2026-07-10,decided_undated,555,0,
prj_327,internal,proposals_opposed,Meta Project Everest,LA,richland,,yes,pending,2026-03-25,day,2026-07-10,censored_pending,107,0,
prj_328,internal,proposals_unopposed,Terra Nexus Custer Avenue Data Center,NC,cumberland,200.0,no,pending,2025-10-01,day,2026-07-10,censored_pending,282,0,
prj_329,internal,proposals_opposed,PRSM Group Cumberland County Data Center,NC,cumberland,225.0,yes,pending,2026-05-18,day,2026-07-10,censored_pending,53,0,
prj_330,internal,proposals_opposed,Project Sail Data Center,GA,coweta,900.0,yes,advanced_confirmed,2024-12-01,month,2026-04-07,decision_verified,492,1,
prj_331,internal,proposals_opposed,Howell Township Data Center (Project Splitrock),MI,livingston,,yes,blocked_confirmed,2025-09-01,month,2025-12-08,decision_verified,98,1,
prj_332,internal,proposals_opposed,Natelli Vance County Data Center,NC,vance,,yes,advanced_confirmed,2026-02-01,month,2026-04-20,decision_verified,78,1,
